author,No.,Comment,Sentiment,Reason,timestamp,like_count,tipe_produk,brand,segment,release_date
,,,,,2024-06-27T04:45:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:45:15Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:45:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:45:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:44:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:44:48Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:44:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:43:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:43:35Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:43:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:42:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:42:44Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:42:35Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:42Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:35Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:41:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:40:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:40:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:40:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:39:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:38:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:37:29Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:37:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:37:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:36:26Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:34:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:34:48Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:34:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:33:54Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:33:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:33:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:33:35Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:33:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:32:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:32:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:32:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:32:19Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:30:49Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:30:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:30:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:30:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:30:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:29:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:29:13Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:29:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:29:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:28:58Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:28:18Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:27:44Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:27:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:27:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:27:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:26:46Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:26:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:26:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:26:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:26:01Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:25:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:25:42Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:25:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:25:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:25:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:25:03Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:23:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:23:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:23:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:23:22Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:23:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:58Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:42Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:22:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:57Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:53Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:42Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:21:00Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:20:48Z,4,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:20:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:20:19Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:20:19Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:20:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:19:56Z,1265,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:19:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:19:24Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:19:22Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:19:21Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:18:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:18:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:18:07Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:18:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:18:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:17:31Z,20,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:17:16Z,5,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:16:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:16:29Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:16:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:15:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:15:00Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:14:42Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:14:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:14:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:14:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:14:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:13:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:13:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:13:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:12:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:12:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:12:06Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:11:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:11:44Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:11:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:11:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:11:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:10:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:10:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:10:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:09:05Z,18,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:09:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:49Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:35Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:18Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:08:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:07:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:07:40Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:07:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:07:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:07:06Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:06:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:06:46Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:05:54Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:05:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:05:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:05:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:05:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:05:14Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:04:38Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:04:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:04:26Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:03:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:03:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:03:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:03:06Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:03:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:02:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:01:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:01:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:00:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:00:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:00:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:00:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:00:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:59:49Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:59:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:59:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:59:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:59:18Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:59:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:58:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:58:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:58:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:58:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:58:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:58:14Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:57:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:57:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:57:07Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:57:00Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:38Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:56:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:55:52Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:55:38Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:55:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:55:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:55:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:54:42Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:54:07Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:53:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:53:26Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:53:14Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:52:46Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:52:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:52:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:52:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:51:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:51:05Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:50:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:50:17Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:50:07Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:49:53Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:49:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:49:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:49:18Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:49:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:49:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:48:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:48:10Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:47:44Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:47:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:47:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:47:30Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:47:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:46:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:46:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:45:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:45:30Z,33,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:45:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:45:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:45:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:44:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:44:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:44:06Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:43:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:43:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:43:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:42:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:57Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:46Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:42Z,231,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:36Z,5,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:33Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:14Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:41:11Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:40:57Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:40:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:40:11Z,191,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:38Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:39:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:38:07Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:38:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:48Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:36Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:34Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:14Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:37:06Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:36:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:36:50Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:36:40Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T03:36:35Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
