author,id,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date,text_processed
@n.hermanto9667,2141,Skip... 2024 masih saja pakai layar lengkung ??,negative,2024-02-23 10:07:32+00:00,0,OPPO Find X7,OPPO,Flagship,2025,skip 2024 pakai layar lengkung
@aldiana7197,2142,Mahal mending poco x6 proo,negative,2024-02-15 05:12:02+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mahal poco x6 proo
@Gaktau_0,2143,Lu beli di mana bang ??? Tokopedia???,negative,2024-02-11 01:19:39+00:00,0,OPPO Find X7,OPPO,Flagship,2025,beli bang tokopedia
@klfcahmad5908,2144,"Wah masa ml stuck di 60fps. Yg bnr aja, rugi dong",negative,2024-02-10 14:22:18+00:00,0,OPPO Find X7,OPPO,Flagship,2025,ml stuck 60fps rugi
@e.suardiarmansyah457,2145,selalu keren speknya oppo,positive,2024-02-10 13:27:59+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren speknya oppo
@PantekDekAng,2146,Oddong sangarnya di flagship nya doang dah ??,negative,2024-02-10 05:37:00+00:00,0,OPPO Find X7,OPPO,Flagship,2025,oddong sangarnya flagship nya doang
@yovi_widiyanto2583,2147,Find X kameranya gak pernah gagal,positive,2024-02-09 17:27:11+00:00,0,OPPO Find X7,OPPO,Flagship,2025,find x kameranya tidak gagal
@yusupppm,2148,Tim nyimak aja beli nya kagak wkwkwk,negative,2024-02-09 10:10:16+00:00,0,OPPO Find X7,OPPO,Flagship,2025,tim menyimak beli nya tidak wkwk
@ilhamtvchannel2,2149,Oppo selalu semakin mantap,positive,2024-02-09 01:39:06+00:00,0,OPPO Find X7,OPPO,Flagship,2025,oppo mantap
@nanako_12,2150,Oppo ma Uda keren,positive,2024-02-08 18:50:06+00:00,0,OPPO Find X7,OPPO,Flagship,2025,oppo sama keren
@ilhamtvchannel2,2151,Bagus banget,positive,2024-02-07 02:44:49+00:00,0,OPPO Find X7,OPPO,Flagship,2025,bagus banget
@ainurrahman1832,2152,Oppo find x7 mantappp,neutral,2024-02-06 15:33:03+00:00,0,OPPO Find X7,OPPO,Flagship,2025,oppo find x7 mantappp
@Ardsaputra0206,2153,Boba nya g nanggung nanggung bang ??,negative,2024-02-06 13:18:13+00:00,0,OPPO Find X7,OPPO,Flagship,2025,boba nya tidak menanggung bang
@NurHidayat-um6fe,2154,Tetap xiomi dan Samsung ????,negative,2024-02-06 12:14:04+00:00,0,OPPO Find X7,OPPO,Flagship,2025,xiomi samsung
@rendy.bulux11,2155,Keren parah ini sih,negative,2024-02-06 11:48:04+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren parah sih
@dedisusanto2655,2156,Kapan masuk indo om,neutral,2024-02-06 10:33:06+00:00,0,OPPO Find X7,OPPO,Flagship,2025,masuk indonesia om
@Dimas_surya1,2157,Bang Dhiarcom coba bang tws bluetoot m90 pro vs m90 max vs m28 apakah bisa wireles carger,neutral,2024-02-06 10:01:10+00:00,0,OPPO Find X7,OPPO,Flagship,2025,bang dhiarcom coba tws bluetoot m90 profesional lawan max m28 wireles carger
@pejuangnota,2158,keren cuyy.. jadi recomend,positive,2024-02-06 06:23:34+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren coy recomend
@netral9734,2159,"Mnding reno10pro+ sih...
Camera kren
Game ngebut
Pugb 90fps",positive,2024-02-06 05:50:22+00:00,0,OPPO Find X7,OPPO,Flagship,2025,reno10pro sih camera keren game ngebut pugb 90fps
@Cyc461,2160,Software jg ditingkatkan... G cmn hardware jaman skr... Fitur ai nya biar kalahin samsung wkwk,neutral,2024-02-06 05:04:08+00:00,0,OPPO Find X7,OPPO,Flagship,2025,software ditingkatkan tidak hardware jaman fitur ai nya biar kalahkan samsung wkwk
@gerbang28,2161,beautiful ????,positive,2024-02-06 04:15:25+00:00,0,OPPO Find X7,OPPO,Flagship,2025,cantik
@KarlitosBullrun,2162,Mantap ????,positive,2024-02-06 03:28:47+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mantap
@darwantowise4117,2163,Kameraanya mantabbs nih,positive,2024-02-06 01:03:10+00:00,0,OPPO Find X7,OPPO,Flagship,2025,kameraanya mantabbs
@Freya_Tiktok_gaming,2164,Keren banget,positive,2024-02-05 23:14:03+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren banget
@Adi-gu3xb,2165,Kalo masuk Indonesia harga 7-8 jutaan mantep sih,positive,2024-02-05 22:24:55+00:00,0,OPPO Find X7,OPPO,Flagship,2025,masuk indonesia harga 7 8 jutaan mantap sih
@kyursiregar8041,2166,Tapi hp nya masuk indo gak sih ?,negative,2024-02-05 18:37:55+00:00,0,OPPO Find X7,OPPO,Flagship,2025,tapi handphone nuk indonesia tidak sih
@tamull23,2167,"Mantap lah,sangat elegan",positive,2024-02-05 15:50:41+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mantap elegan
@jayenmuhammad,2168,"Cuman brand cina yg bikin back cover bahan plastik yg di bikin ala ala kulit,, misal oppo vivo realme xiaomi Huawei..ciri khas bnget",neutral,2024-02-05 15:12:43+00:00,0,OPPO Find X7,OPPO,Flagship,2025,merek cina bikin back cover bahan plastik ala kulit oppo vivo realme xiaomi huawei ciri khas banget
@edirusadi5370,2169,Mantapp... jadi pengen??,negative,2024-02-05 15:02:27+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mantap
@BBSAENEWW,2170,wow keren bang,positive,2024-02-05 13:46:55+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren bang
@ahmadjylosambiroto7566,2171,Kapan bisa beli hp sebagus kayak gitu,negative,2024-02-05 13:35:47+00:00,0,OPPO Find X7,OPPO,Flagship,2025,beli handphone sebagus kayak
@daniellesiregar6871,2172,Mantul sih oppo dri dulu mmng gokillll,negative,2024-02-05 13:24:06+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mantap sih oppo dari gokillll
@Akbarsanjaya27,2173,Keren????,positive,2024-02-05 13:22:15+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren
@sundusqudsiyyah5734,2174,"mantap
masuk indo gak hp ini bang

biasa nya di diskripsi ada harganya",positive,2024-02-05 13:16:07+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mantap masuk indonesia tidak handphone bang nya diskripsi harganya
@nooraqbar_noor4197,2175,Masuk indo gak ini,negative,2024-02-05 13:08:16+00:00,0,OPPO Find X7,OPPO,Flagship,2025,masuk indonesia tidak
@widi_6608vibes,2176,bang kalo beli di singapur di bawa ke indo itu bakal kena beacukai gak ?,negative,2024-10-19 10:52:46+00:00,0,OPPO Find X7,OPPO,Flagship,2025,bang beli singapura bawa indonesia kena beacukai tidak
@tokutji,2177,Camera nya ada mode XPan?,neutral,2024-10-09 07:00:36+00:00,0,OPPO Find X7,OPPO,Flagship,2025,camera nya mode xpan
@BasudewaKhrisna-bm1by,2178,anjayyyyyyy ....... ga masuk indonesia,negative,2024-06-13 13:00:50+00:00,0,OPPO Find X7,OPPO,Flagship,2025,anjayyyyyyy tidak masuk indonesia
@AlumniSTD,2179,gw pake x5 pro aja udah ajib apalgi ini,negative,2024-05-31 02:09:31+00:00,0,OPPO Find X7,OPPO,Flagship,2025,gue pakai x5 profesional hebat
@bilaljailani2996,2180,Seri Find X7 Ultra aja sesangar ini apalagi kalau nanti dirilis seri Find X8 Ultra tahun depan?,negative,2024-04-06 15:51:19+00:00,0,OPPO Find X7,OPPO,Flagship,2025,seri find x7 ultra sesangar dirilis x8
@08seca,2181,"Kelamaan euy nunggu dibawa ke Indonesia jgn2 ke skip kyk find x6,
Klo beli disana Harga segitu nambah berapa totalnya untuk urusan bea cukai dan IMEI-nya yah ?",negative,2024-03-15 22:24:55+00:00,0,OPPO Find X7,OPPO,Flagship,2025,euy menunggu dibawa indonesia skip kayak find x6 beli harga menambah totalnya urusan bea cukai imei nya ya
@imamalfariez848,2182,Akhirnya Dxomark membuktikan????????? Oppo find x7 ultra No 1 Camera smartphone ??,negative,2024-03-15 01:31:03+00:00,0,OPPO Find X7,OPPO,Flagship,2025,dxomark membuktikan oppo find x7 ultra no 1 camera smartphone
@__NovansyahAgisRhomadona,2183,Ngiler banget sama HP ini co,negative,2024-03-11 01:20:11+00:00,0,OPPO Find X7,OPPO,Flagship,2025,mengiler banget sama handphone co
@waffyarrmusic3265,2184,Tetep cupu ternyata kalau video disandingkan dg iphong??,negative,2024-03-04 22:18:46+00:00,0,OPPO Find X7,OPPO,Flagship,2025,cupu video disandingkan iphong
@As-rs1gg,2185,Sampe Indonesia kena harga brp tuh kira2. Ah sayang gaji,negative,2024-02-22 17:25:28+00:00,0,OPPO Find X7,OPPO,Flagship,2025,indonesia kena harga ah sayang gaji
@adiklaten,2186,"Hallo KoÃ¯Â¿Â½

Salam kenal, gue Adi Pradana di Jakarta Selatan.

Tanya donk:
Klo beli Oppo Find X7 Ultra di toko resmi Oppo-nya Singapore dimana aja ya? Saya prefer lokasi toko di deket sama akses MRT.

Bulan depan gue mau ke Singapore Ã¯Â¿Â½ mau beli HP ini,, kayaknya koq OK banget camera nyaÃ¯Â¿Â½

Tolong jawab ya KoÃ¯Â¿Â½ Makasi.",positive,2024-02-04 03:27:46+00:00,0,OPPO Find X7,OPPO,Flagship,2025,halo koã â â½ salam kenal adi pradana jakarta selatan beli oppo find x7 ultra toko resmi nya singapura dimana iya prefer lokasi sama akses mrt ã handphone kayaknya oke banget camera nyaã tolong terima kasih
@dedensuwanda7552,2187,Spek kamera udah gahar banget tapi masih jernihan iphone untuk zoomnya ucap kokoh??,positive,2024-01-30 02:22:49+00:00,0,OPPO Find X7,OPPO,Flagship,2025,spesifikasi kamera gahar banget tapi jernihan iphone zoomnya kokoh
@wardanniah6690,2188,"Kalo hp kamera bagus bahkan melebihi iphone dan samsung pasti setelah menggeser posisi mereka ada masalah tersendiri,contohnya kaya huawei,nasibnya udah gak ad google,jadi kurang laku di pasar indo, padahal kameranya top betul si huawei,nih oppo yg berhasil naik tahta auto bermasalah.. entah lah.",negative,2024-01-29 06:26:19+00:00,0,OPPO Find X7,OPPO,Flagship,2025,handphone kamera bagus melebihi iphone samsung menggeser posisi masalah tersendiri contohnya kayak huawei nasibnya tidak google laku pasar indonesia kameranya top sih oppo berhasil tahta auto bermasalah
@Vix777m,2189,"oppo sih gila soal kamera sekarang , ifon n samsung kalah mnurut gw tapi pakai lensa belakang yah , kl kamera depan sih kacrut hp2 china",negative,2024-01-27 15:24:01+00:00,0,OPPO Find X7,OPPO,Flagship,2025,oppo sih gila kamera ifon samsung kalah gue tapi pakai lensa ya kacau hp2 cina
@Sw-ck1rn,2190,Kurang senang dengan bentuk kameranya. Juga kameranya kurang,negative,2024-01-26 08:54:25+00:00,0,OPPO Find X7,OPPO,Flagship,2025,senang bentuk kameranya
@xooxpie2209,2191,Manyap,negative,2024-01-26 05:51:07+00:00,0,OPPO Find X7,OPPO,Flagship,2025,manyap
@spanking1715,2192,"Belum pernah make brand china, brand seperti oppo ini banyak iklan nya gak sih guys?",negative,2024-01-26 04:37:57+00:00,0,OPPO Find X7,OPPO,Flagship,2025,belum make merek cina oppo iklan nya tidak sih teman-teman
@crystalsnow3789,2193,Tetap red magic6,neutral,2024-01-25 18:03:45+00:00,0,OPPO Find X7,OPPO,Flagship,2025,redaksi magic6
@alditahervianto9179,2194,Ada gms gk ko ?,negative,2024-01-25 04:04:18+00:00,0,OPPO Find X7,OPPO,Flagship,2025,gm tidak
@rifkyteddy,2195,beli di mana bang... pengenn,neutral,2024-01-25 02:08:16+00:00,0,OPPO Find X7,OPPO,Flagship,2025,beli bang
@almandosanjaya2353,2196,"Beda lensa periskop dan tele apa ya? Kalau ga salah dulu mi note 10 pro punya 2 lensa tele 2x & 3,7x",neutral,2024-01-24 10:28:17+00:00,0,OPPO Find X7,OPPO,Flagship,2025,beda lensa periskop tele iya tidak salah mi note 10 profesional 2 kali 3 7x
@arigeofani6324,2197,cuma ga suka bentuk kamera aja si,negative,2024-01-24 01:07:16+00:00,0,OPPO Find X7,OPPO,Flagship,2025,tidak suka bentuk kamera sih
@ajofandrik7842,2198,klo 13jt an...mnding ini drpd S24 yahh,neutral,2024-01-23 17:03:24+00:00,0,OPPO Find X7,OPPO,Flagship,2025,13jt an s24 ya
@KohJojo,2199,"Logo H-nya gak maen2 bikin jadi ketar ketir Om, tapi Oppo emang jadi pesaing yang asik banget ya. Jadi punya opsi laen selaen ponsel korea atau ponsel buah hehehe",positive,2024-01-23 15:18:34+00:00,0,OPPO Find X7,OPPO,Flagship,2025,logo h nya tidak maen2 bikin ketar ketir om tapi oppo pesaing asyik banget iya opsi ponsel korea buah hehe
@bayulistiantaraaji3296,2200,Kameranya mmg keren bgt.. kyknya belum ada kamera HP bisa sejauh ni..,positive,2024-01-23 08:02:18+00:00,0,OPPO Find X7,OPPO,Flagship,2025,kameranya keren banget belum kamera handphone nih
@riderninjaselatanrnsvlog658,2201,Kameranya kegedean kaya dslr ada fitur androidnya,negative,2024-01-23 02:57:15+00:00,0,OPPO Find X7,OPPO,Flagship,2025,kameranya kegedean kayak dslr fitur androidnya
@wendyalfriadi,2202,"Gilaaa,monster sih ini",negative,2024-01-23 02:38:44+00:00,0,OPPO Find X7,OPPO,Flagship,2025,gila monster sih
@luckiesugianto5963,2203,Untuk video nampak nya iPhone belum ada lawan ??,neutral,2024-01-22 18:00:57+00:00,0,OPPO Find X7,OPPO,Flagship,2025,video menampak nya iphone belum lawan
@namakujimy,2204,"Wah desainnya gak kekinian (alias ngotak2 kek bata), & itu naisssss.. saya suka desain hape yg smooooth edges",positive,2024-01-22 12:20:00+00:00,0,OPPO Find X7,OPPO,Flagship,2025,desainnya tidak kekinian alias ngotak2 kayak bata naisssss suka desain telepon genggam smooooth edge
@harryagungf26,2205,"Kok saya abis liat video ini, berasa pakai Oppo Reno 2 masih nyaman2 dan cukup bgt yahh.... It's mean nothing special2 amat di flagshipnya Oppo ??",negative,2024-01-22 11:44:56+00:00,0,OPPO Find X7,OPPO,Flagship,2025,habis lihat video berasa pakai oppo reno 2 nyaman2 banget ya it 's mean nothing special2 flagshipnya
@kelvin-cai,2206,KO.. COBA DI ADU DENGAN VIVO X100 PRO. .LAWAN SEPADAN INI DARI RANGE HARGANYA,negative,2024-01-22 11:09:38+00:00,0,OPPO Find X7,OPPO,Flagship,2025,coba adu vivo x100 profesional lawan sepadan dari range harganya
@DNproSTUDIO,2207,saingannya samsung s24 ultra ni??,positive,2024-01-22 09:38:10+00:00,0,OPPO Find X7,OPPO,Flagship,2025,saingannya samsung s24 ultra nih
@Gaspek-m4s,2208,kalo dibandingin sama apel 15 ultra udah lumayan meskipun harga jauh lebih murah oppo,positive,2024-01-22 08:56:43+00:00,0,OPPO Find X7,OPPO,Flagship,2025,dibandingin sama apel 15 ultra lumayan harga murah oppo
@WhiTeWolFz7,2209,bisa beli di malay apa sg?,neutral,2024-01-22 02:21:21+00:00,0,OPPO Find X7,OPPO,Flagship,2025,beli malay sg
@mulyanaderajat2675,2210,Bikin makin berandai2 ??,negative,2024-01-22 01:47:44+00:00,0,OPPO Find X7,OPPO,Flagship,2025,bikin berandai2
@amloscir6202,2211,Masih kalah sama Vivo x100 pro,negative,2024-01-21 21:53:30+00:00,0,OPPO Find X7,OPPO,Flagship,2025,kalah sama vivo x100 profesional
@nurfadillahahmad7696,2212,Berharap Samsung juga bakal punya seri handphone yang desain kameranya lingkaran gini. Terlihat premium sumpaaah.??,positive,2024-01-21 21:47:00+00:00,0,OPPO Find X7,OPPO,Flagship,2025,berharap samsung seri handphone desain kameranya lingkaran premium sumpaaah
@MarcozNelson,2213,Untuk hasil foto android sebenenya udh lama bisa ngalahin iphone tapi kalo dari segi vidio belom ad ya g bisa ngalahin iphone. Semoga kedepan nya android bisa segera menyusul iphone biar seru aj gitu,negative,2024-01-21 19:59:30+00:00,0,OPPO Find X7,OPPO,Flagship,2025,hasil foto android sebenenya lama mengalahkan iphone tapi dari segi video belum iya tidak semoga nya menyusul biar seru
@Kucing_bule,2214,"Mau gimanapun bentuk cameranya ,tetap iphone unggul bos ,, casing doang gedein tpi hasil blm mAximal",positive,2024-01-21 17:49:33+00:00,0,OPPO Find X7,OPPO,Flagship,2025,bentuk cameranya iphone unggul bos casing doang gedekan hasil belum maksimal
@Ohaiyo_Ohaiyo,2215,Keren keren?,positive,2024-01-21 16:55:51+00:00,0,OPPO Find X7,OPPO,Flagship,2025,keren
@Ajaaja_ada,2216,Kayak niru xiaomi,neutral,2024-01-21 14:49:51+00:00,0,OPPO Find X7,OPPO,Flagship,2025,kayak meniru xiaomi
@oombadut,2217,"Dan Find X7 ini pun sptnya juga nasibnya bakal sama dgn Find X6 pro...yg gak akan di launching Global, yg mana artinya gak akan masuk resmi ke indonesia......wkwkwkwk",negative,2024-01-21 14:27:26+00:00,0,OPPO Find X7,OPPO,Flagship,2025,find x7 nasibnya sama x6 profesional tidak launching global masuk resmi indonesia wkwk
@orakondyang,2218,Sayangnya tidakcmasuk di indonesia,negative,2024-01-21 13:12:24+00:00,0,OPPO Find X7,OPPO,Flagship,2025,sayangnya tidakcmasuk indonesia
@sandihermana4873,2219,"Gua sangat benci spek yg dbawa sama oppo x7 ultra ini, kliatan sangat lebay dan over pengen mainstream tp ga kwujud karna hp dri cina ga kya hp samsung seri s24 yg bawa spek biasa aja tp mainstream di dunia, oppo cuma cari muka mentang2 bawa spek yg pling gahar di 2024 ini",negative,2024-01-21 13:01:32+00:00,0,OPPO Find X7,OPPO,Flagship,2025,gue benci spesifikasi dbawa sama oppo x7 ultra over mainstream tidak kwujud handphone dari cina kayak samsung seri s24 bawa dunia cari muka mentang gahar 2024
@belajaryoutube1173,2220,Warna nya cakep,positive,2024-01-21 12:59:49+00:00,0,OPPO Find X7,OPPO,Flagship,2025,warna nya cakap
@ahsanizar,2221,Warna hasil kameranya bagus cuy,positive,2024-01-21 11:54:37+00:00,0,OPPO Find X7,OPPO,Flagship,2025,warna hasil kameranya bagus coy
@isnannugraha1368,2222,Gilak si kameranya,negative,2024-01-21 11:00:48+00:00,0,OPPO Find X7,OPPO,Flagship,2025,gila sih kameranya
@heyimrenalt7368,2223,all in iphone,negative,2024-01-21 10:19:35+00:00,0,OPPO Find X7,OPPO,Flagship,2025,all in iphone
@muhamadfauzan1982,2224,Model camera macam apa ini guede banget????,negative,2024-01-21 09:56:56+00:00,0,OPPO Find X7,OPPO,Flagship,2025,model camera guede banget
@bimoprasetyo5841,2225,"Ukurannya gk wajar sih, bobotnya jg berat ya ternyata.",negative,2024-01-21 09:32:22+00:00,0,OPPO Find X7,OPPO,Flagship,2025,ukurannya tidak wajar sih bobotnya berat iya
@ourstory4306,2226,Secara hp bagusan oppo tapi ga ada yang bisa ngalahin user experience samsung dan apple,neutral,2024-01-21 09:16:03+00:00,0,OPPO Find X7,OPPO,Flagship,2025,handphone bagusan oppo tapi tidak mengalahkan pengguna experience samsung apple
@AgusBasir21,2227,Ga suka sama model kamera yg segede gaban ??,negative,2024-01-21 08:44:17+00:00,0,OPPO Find X7,OPPO,Flagship,2025,tidak suka sama model kamera gaban
@wanknugraha9157,2228,Kamera belakang buat ngontem udah keren banget.,positive,2024-01-21 07:58:09+00:00,0,OPPO Find X7,OPPO,Flagship,2025,kamera ngontem keren banget
@richardhutama7237,2229,Mau beli tp beli dimana ??,neutral,2024-01-21 07:52:22+00:00,0,OPPO Find X7,OPPO,Flagship,2025,beli dimana
@escanordosaangkuh473,2230,Hp gimmic ??,negative,2024-01-21 07:23:48+00:00,0,OPPO Find X7,OPPO,Flagship,2025,handphone gimmic
@gusjaya893,2231,s25 semoga Samsung gak pelit dng ram. sy pemakai s22 mau upgrade ke s24 gak jadi garaÃ¯Â¿Â½ s24 gak ada ram yg 12gb. adik pakai a50s upgrade ke a55 ram 12gb/256 kan enak.,positive,2024-11-13 20:27:01+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,s25 semoga samsung tidak pelit ram pemakai s22 peningkatan s24 garaã â â½ 12gb adik pakai a50s a55 256 enak
@SyennaaNsnsn,2232,zoom smpe 200Ã¯Â¿Â½ ?? (ngelunjak dikit gpp lh ya??),negative,2024-11-04 10:19:26+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,zoom 200ã â â½ ngelunjak tidak iya
@??,2233,"Rumornya sih resolusi kamera UW meningkat jadi 50 MP untuk peningkatan di S25 Ultra. Inginnya sih seri reguler dan plusnya dapat UW ber-AF jadinya bisa makro soalnya si range yang sama brand"" China mulai bisa ngejar macam Xiaomi 14 series dan Vivo X100.",positive,2024-10-24 23:03:57+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,rumornya sih resolusi kamera uw meningkat 50 mp peningkatan s25 ultra inginnya seri reguler plusnya ber af makro range sama merek cina mengejar xiaomi 14 series vivo x100
@ahmatsulkan9374,2234,Semoga pakai snapdragon 8 elite.,neutral,2024-10-24 05:22:08+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,semoga pakai snapdragon 8 elite
@Char1995lotte,2235,ya jangan lah. nilai jual s ultra ya periscope nya. nnti jadi gak exclusive kalau seri plus udah ada periscope nya.. sama kayak iphone seri standarnya yg masih 60hz layarnya. mirip case nya harusnya. biar keliatan beda sm yg seru pro nya,negative,2024-10-23 04:13:46+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,iya nilai jual si ultra periscope nya tidak exclusive seri plus sama kayak iphone standarnya 60hz layarnya case biar beda seru profesional
@WarBuddha.,2236,S25 biasa dapet periscope kayak Vivo x200 pro mini?? harapan gua,neutral,2024-10-20 23:06:03+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,s25 periscope kayak vivo x200 profesional mini harapan gue
@wibawacandrasangkono3366,2237,Ngga bakalan busa di s25 ultra karena ada spen,neutral,2024-10-19 17:58:50+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,tidak busa s25 ultra spen
@littlemovie6716,2238,Yang diperbaiki layar bergarisnya ??,negative,2024-10-19 09:22:45+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,diperbaiki layar bergarisnya
@shohibystore6920,2239,Kembalikan layar curve 2.5nya,neutral,2024-10-18 01:34:14+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,kembalikan layar curve 2 5nya
@alanafandi5904,2240,"Magsafe + app office pc level, dah auto jadi daily driver businessman",neutral,2024-10-17 14:05:51+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,magsafe app office pc level auto daily driver businessman
@Nugbagus,2241,"Semoga di S25 Ultra camera depan bisa under display seperti Fold 6 + resolusinya naik, dan sudut2 nya bisa sedikit lebih rounded",neutral,2024-10-17 12:52:00+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,semoga s25 ultra camera under display fold 6 resolusinya sudut2 nya rounded
@wijayaj001,2242,"Cameranya jangan halangin casing magnetic.
Dan spen jangan terpengaruh sama magnet.",negative,2024-10-17 03:35:08+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,cameranya halangi casing magnetic spen terpengaruh sama magnet
@hayolomauapa36,2243,"harapan gue Samsung berani ngeluarin OS sendiri khusus cuma untuk flagship samsung sebagai pengganti OS android untuk nyaingin IOS ??????????.
memang bakalan butuh modal besar tapi pasti bakalan seru ??.",positive,2024-10-16 23:44:29+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,harapan samsung berani mengeluarkan o khusus flagship pengganti android menyaingi io butuh modal tapi seru
@DogeRider985,2244,"Bentuknya jgn kotak

Lumayan gk enak di pegang",negative,2024-10-16 16:40:48+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,bentuknya kotak lumayan tidak enak pegang
@ghasiardiantoro9491,2245,Charger lahhhh,positive,2024-10-16 14:47:28+00:00,0,Galaxy S25,Samsung,Flagship,5-Jan-25,charger lahhhh
